date,source_id,cost
3/8/14,PA0354,1025
8/10/14,PA0474,970
3/25/14,PA0270,5911
4/23/14,PA0952,9219
2/20/14,PA0619,2929
1/18/14,PA0678,9405
3/17/14,PA0482,2341
7/20/14,PA0543,9656
9/27/14,PA0859,1333
5/16/14,PA0900,2881
1/1/14,PA0394,2323
1/22/14,PA0318,5761
7/6/14,PA0752,8360
7/28/14,PA0732,430
5/17/14,PA0808,6464
10/23/14,PA0470,5516
12/23/14,PA0830,7139
2/21/14,PA0696,5628
6/6/14,PA0338,8591
4/24/14,PA0354,3588
1/13/14,PA0843,5993
4/14/14,PA0482,744
4/14/14,PA0577,7613
6/8/14,PA0534,3381
1/3/14,PA0352,5020
10/13/14,PA0792,3991
4/15/14,PA0293,3241
8/3/14,PA0552,6450
11/13/14,PA0973,490
10/24/14,PA0859,251
4/29/14,PA0973,7165
10/12/14,PA0577,3776
1/15/14,PA0174,NA
10/1/14,PA0792,3793
1/11/14,PA0470,5182
3/27/14,PA0368,6333
12/1/14,PA0751,9759
11/10/14,PA0808,9339
12/15/14,PA0745,6018
3/24/14,PA0482,2153
6/30/14,PA0169,6624
9/17/14,PA0057,8489
9/23/14,PA0467,234
6/11/14,PA0659,1643
3/15/14,PA0474,2794
12/6/14,PA0354,3943
9/10/14,PA0169,2166
2/14/14,PA0277,4134
1/19/14,PA0354,9165
7/20/14,PA0792,5798
2/23/14,PA0577,7848
2/24/14,PA0174,6818
6/5/14,PA0198,8182
4/23/14,PA0619,5617
8/31/14,PA0859,6239
12/7/14,PA0394,9570
7/31/14,PA0808,2136
9/4/14,PA0308,2892
1/29/14,PA0751,1007
2/16/14,PA0678,1207
9/27/14,PA0732,867
4/13/14,PA0923,3163
9/11/14,PA0394,9553
9/18/14,PA0308,8722
10/20/14,PA0619,5962
10/6/14,PA0411,9414
1/20/14,PA0057,5642
10/5/14,PA0354,7530
5/30/14,PA0527,3319
5/26/14,PA0293,5241
10/22/14,PA0174,8767
7/31/14,PA0859,7050
7/15/14,PA0482,5629
7/4/14,PA0198,7710
7/4/14,PA0792,9983
8/10/14,PA0873,6881
11/14/14,PA0900,2742
1/9/14,PA0873,4667
5/25/14,PA0354,7182
8/1/14,PA0873,4567
3/11/14,PA0394,1417
11/6/14,PA0527,8165
2/14/14,PA0751,864
2/14/14,PA0202,9716
5/28/14,PA0552,51
2/7/14,PA0198,308
3/16/14,PA0678,7250
1/17/14,PA0672,3291
12/14/14,PA0923,1397
7/29/14,PA0900,7329
12/5/14,PA0659,1159
3/11/14,PA0277,3985
12/31/14,PA0354,3131
6/13/14,PA0368,6531
7/18/14,PA0752,9528
8/7/14,PA0126,5430
3/11/14,PA0745,2395
7/20/14,PA0258,850
6/26/14,PA0474,2186
12/28/14,PA0952,261
10/10/14,PA0843,7044
7/18/14,PA0607,1242
10/15/14,PA0732,6821
11/10/14,PA0277,999
9/20/14,PA0352,5621
5/31/14,PA0467,9915
6/2/14,PA0830,1820
12/12/14,PA0745,6663
1/13/14,PA0923,4097
7/22/14,PA0745,6843
12/25/14,PA0678,7572
2/23/14,PA0873,7178
5/1/14,PA0577,8254
5/17/14,PA0732,9209
10/23/14,PA0467,2453
1/13/14,PA0202,9434
8/19/14,PA0308,2470
1/1/14,PA0277,8991
7/5/14,PA0534,4796
10/26/14,PA0354,1777
10/12/14,PA0672,2687
9/15/14,PA0577,1516
5/24/14,PA0672,5739
2/9/14,PA0543,3147
8/10/14,PA0607,9618
2/19/14,PA0057,5429
10/30/14,PA0270,9994
1/26/14,PA0270,6640
7/25/14,PA0126,3245
12/26/14,PA0843,2157
9/14/14,PA0202,9626
1/30/14,PA0659,6590
4/17/14,PA0732,3126
5/25/14,PA0057,6292
5/31/14,PA0678,7368
8/30/14,PA0057,6253
6/3/14,PA0577,8483
11/14/14,PA0338,8071
11/1/14,PA0467,8746
8/10/14,PA0696,9276
1/5/14,PA0169,2842
9/27/14,PA0678,2049
12/26/14,PA0973,81
5/4/14,PA0952,714
2/2/14,PA0394,8328
4/15/14,PA0338,6397
7/5/14,PA0792,7350
7/14/14,PA0352,1053
6/29/14,PA0543,4095
3/12/14,PA0973,5956
10/8/14,PA0923,1581
12/6/14,PA0169,8851
1/7/14,PA0338,3002
12/1/14,PA0354,7352
10/7/14,PA0696,2037
9/5/14,PA0843,1865
12/28/14,PA0198,8994
4/22/14,PA0169,4889
5/29/14,PA0543,9763
11/20/14,PA0900,9180
3/29/14,PA0678,4765
9/22/14,PA0958,1670
3/27/14,PA0859,9230
2/25/14,PA0352,6286
1/8/14,PA0792,6085
2/15/14,PA0619,7932
9/9/14,PA0258,3459
4/8/14,PA0923,9810
1/11/14,PA0277,1341
4/9/14,PA0619,8003
7/9/14,PA0751,8515
11/8/14,PA0607,372
8/27/14,PA0270,5842
9/30/14,PA0411,2475
9/20/14,PA0792,67
4/15/14,PA0174,8618
6/30/14,PA0277,8189
8/19/14,PA0318,2635
11/20/14,PA0352,7157
5/9/14,PA0470,8105
11/28/14,PA0619,9067
9/5/14,PA0168,2648
1/20/14,PA0752,1119
1/5/14,PA0952,3146
7/22/14,PA0952,3909
9/11/14,PA0952,1793
3/11/14,PA0470,4454
1/17/14,PA0973,432
5/14/14,PA0792,7493
12/21/14,PA0607,4941
1/8/14,PA0202,6686
11/30/14,PA0470,6795
10/19/14,PA0338,NA
6/12/14,PA0830,525
11/22/14,PA0467,3335
4/1/14,PA0843,2403
10/3/14,PA0577,8472
7/30/14,PA0952,7376
4/27/14,PA0732,6127
11/20/14,PA0534,6002
2/24/14,PA0577,511
11/15/14,PA0198,2355
6/11/14,PA0467,9267
3/14/14,PA0368,297
5/17/14,PA0126,9204
5/5/14,PA0543,5168
8/23/14,PA0527,2651
5/27/14,PA0752,3178
11/23/14,PA0198,3785
8/15/14,PA0474,7361
10/1/14,PA0258,7211
3/24/14,PA0394,9411
1/28/14,PA0659,2607
4/29/14,PA0678,674
3/25/14,PA0527,3400
3/3/14,PA0198,5214
10/6/14,PA0338,267
8/8/14,PA0543,5160
7/18/14,PA0270,66
12/14/14,PA0958,6193
3/17/14,PA0368,1323
11/7/14,PA0338,6371
5/29/14,PA0057,7775
8/19/14,PA0672,6963
7/12/14,PA0270,9211
12/3/14,PA0659,6403
11/27/14,PA0318,5220
6/23/14,PA0202,9034
5/9/14,PA0057,3355
7/1/14,PA0808,9765
7/14/14,PA0174,6446
9/12/14,PA0293,8435
4/17/14,PA0543,2194
8/29/14,PA0900,9204
2/1/14,PA0474,697
2/25/14,PA0308,7843
10/1/14,PA0527,1544
1/3/14,PA0270,3600
7/28/14,PA0745,3660
7/23/14,PA0923,9609
3/1/14,PA0474,1525
12/29/14,PA0678,726
2/4/14,PA0543,582
12/11/14,PA0474,5801
6/8/14,PA0923,1628
7/20/14,PA0678,3518
11/24/14,PA0830,3460
9/1/14,PA0482,5490
6/26/14,PA0732,7727
1/5/14,PA0659,8089
8/8/14,PA0696,1998
5/3/14,PA0732,2255
6/5/14,PA0318,8418
6/21/14,PA0308,7664
12/22/14,PA0354,2542
5/6/14,PA0482,9430
6/14/14,PA0470,2314
2/24/14,PA0808,3824
9/8/14,PA0607,7833
4/11/14,PA0607,9067
9/14/14,PA0368,726
2/9/14,PA0277,5731
9/27/14,PA0318,2710
5/6/14,PA0126,939
4/11/14,PA0202,1773
10/8/14,PA0482,4221
4/28/14,PA0900,5733
7/29/14,PA0952,2409
11/21/14,PA0352,2536
12/30/14,PA0354,5040
12/19/14,PA0552,206
5/10/14,PA0900,7502
3/6/14,PA0352,8580
9/25/14,PA0168,3738
4/9/14,PA0752,681
3/12/14,PA0808,6739
8/10/14,PA0732,6720
12/3/14,PA0751,7479
1/19/14,PA0411,9351
11/21/14,PA0527,1839
4/16/14,PA0752,5031
11/1/14,PA0696,8989
8/28/14,PA0808,9690
7/6/14,PA0258,7075
10/20/14,PA0678,6204
7/29/14,PA0792,6462
3/28/14,PA0293,4694
8/22/14,PA0619,4912
10/18/14,PA0952,9907
12/21/14,PA0368,2975
7/4/14,PA0174,7369
12/4/14,PA0732,4769
10/17/14,PA0202,8395
10/15/14,PA0168,5342
5/28/14,PA0352,8223
5/1/14,PA0659,8337
2/23/14,PA0792,5940
1/13/14,PA0900,2695
2/12/14,PA0318,1832
1/31/14,PA0352,9027
10/20/14,PA0732,4656
5/15/14,PA0732,6491
4/14/14,PA0900,9568
10/28/14,PA0808,6626
5/14/14,PA0527,2362
8/7/14,PA0843,2616
4/27/14,PA0411,6210
6/17/14,PA0543,5460
8/9/14,PA0318,8045
9/14/14,PA0958,5536
6/24/14,PA0169,1151
2/16/14,PA0607,5930
10/9/14,PA0672,9436
3/4/14,PA0808,5402
7/19/14,PA0792,6184
5/10/14,PA0352,9640
1/15/14,PA0659,3291
10/4/14,PA0470,1556
6/5/14,PA0577,2973
7/2/14,PA0607,1389
5/6/14,PA0354,6163
6/1/14,PA0678,1687
8/25/14,PA0607,1723
12/21/14,PA0168,2600
4/23/14,PA0057,6555
5/26/14,PA0745,9029
12/12/14,PA0859,8485
11/10/14,PA0168,5865
4/15/14,PA0543,482
3/22/14,PA0751,7721
11/3/14,PA0745,5277
1/24/14,PA0467,6472
9/5/14,PA0678,8500
1/5/14,PA0258,1646
4/18/14,PA0527,7405
9/30/14,PA0873,1416
7/4/14,PA0607,5307
11/25/14,PA0696,7942
8/15/14,PA0534,3731
5/30/14,PA0270,4272
12/30/14,PA0696,4424
3/29/14,PA0526,789
1/23/14,PA0973,3789
12/24/14,PA0467,8678
8/10/14,PA0534,7044
6/3/14,PA0619,1494
10/16/14,PA0352,2068
9/10/14,PA0202,5975
6/23/14,PA0394,2963
10/12/14,PA0751,7475
8/3/14,PA0952,3542
10/24/14,PA0696,206
11/4/14,PA0808,4965
9/5/14,PA0751,7517
11/4/14,PA0973,2646
4/25/14,PA0338,7481
10/25/14,PA0308,1902
1/10/14,PA0258,7566
12/19/14,PA0973,4817
6/19/14,PA0057,3
2/21/14,PA0411,1850
2/27/14,PA0258,1982
12/15/14,PA0057,246
11/10/14,PA0169,2290
6/25/14,PA0057,9176
5/19/14,PA0859,8828
5/22/14,PA0474,4376
11/29/14,PA0696,9650
9/9/14,PA0394,4194
9/5/14,PA0277,3559
9/17/14,PA0168,2656
7/19/14,PA0202,4949
10/7/14,PA0169,3294
9/29/14,PA0470,6420
2/25/14,PA0527,2891
10/19/14,PA0552,107
8/16/14,PA0543,1450
2/22/14,PA0368,4059
5/27/14,PA0751,5870
10/29/14,PA0830,6056
1/19/14,PA0958,7454
5/8/14,PA0752,6891
4/21/14,PA0958,5577
5/21/14,PA0830,30
4/25/14,PA0952,9529
1/2/14,PA0293,2261
7/20/14,PA0873,2032
7/10/14,PA0308,2696
5/26/14,PA0126,8266
7/6/14,PA0169,614
4/18/14,PA0900,1598
2/21/14,PA0198,7621
11/7/14,PA0470,1850
1/31/14,PA0202,4514
8/7/14,PA0808,4180
8/15/14,PA0973,5124
3/24/14,PA0552,7928
3/18/14,PA0467,2828
3/17/14,PA0474,8363
3/14/14,PA0873,8512
8/11/14,PA0394,4325
3/21/14,PA0792,1137
10/22/14,PA0308,7368
7/19/14,PA0474,8492
8/13/14,PA0198,4695
8/11/14,PA0792,6072
6/8/14,PA0308,4752
5/8/14,PA0952,5520
4/21/14,PA0354,9929
5/31/14,PA0696,5776
12/28/14,PA0843,8020
8/28/14,PA0318,9703
4/26/14,PA0527,9456
5/10/14,PA0202,2106
5/5/14,PA0952,6465
10/25/14,PA0482,9770
10/29/14,PA0792,4616
6/9/14,PA0368,7634
9/29/14,PA0752,4636
2/1/14,PA0958,8582
3/13/14,PA0198,3198
10/9/14,PA0843,3097
9/26/14,PA0057,9444
1/14/14,PA0527,4922
6/19/14,PA0293,7113
6/19/14,PA0696,6101
4/29/14,PA0198,3291
4/24/14,PA0168,NA
8/10/14,PA0467,2784
3/30/14,PA0552,8969
11/1/14,PA0808,2842
6/30/14,PA0470,8832
6/9/14,PA0527,5499
11/28/14,PA0354,9590
2/11/14,PA0534,78
10/18/14,PA0527,9582
1/16/14,PA0169,7991
3/24/14,PA0308,3833
9/17/14,PA0198,5726
11/4/14,PA0659,5036
11/25/14,PA0619,6722
6/12/14,PA0352,53
5/25/14,PA0527,4024
10/6/14,PA0202,4650
7/6/14,PA0411,4156
5/10/14,PA0169,1464
6/3/14,PA0293,5225
7/31/14,PA0973,8152
8/19/14,PA0057,8822
12/7/14,PA0198,2297
1/28/14,PA0338,NA
1/5/14,PA0057,9918
9/27/14,PA0470,479
12/7/14,PA0482,788
6/3/14,PA0338,6626
2/28/14,PA0258,7432
2/7/14,PA0527,585
4/20/14,PA0552,7078
3/8/14,PA0952,7350
2/5/14,PA0470,5702
11/2/14,PA0696,4638
10/19/14,PA0923,6173
10/17/14,PA0873,690
11/13/14,PA0308,1017
4/6/14,PA0830,6465
2/17/14,PA0411,807
10/14/14,PA0672,6601
7/6/14,PA0318,1724
10/31/14,PA0792,8620
9/6/14,PA0174,9989
8/27/14,PA0308,8950
12/11/14,PA0202,4546
5/21/14,PA0751,9811
4/8/14,PA0352,4379
8/25/14,PA0169,8249
7/16/14,PA0859,8678
5/6/14,PA0394,497
12/25/14,PA0174,5371
10/27/14,PA0830,2828
2/3/14,PA0174,8617
5/23/14,PA0745,3858
9/6/14,PA0672,8029
8/22/14,PA0752,1448
11/20/14,PA0174,9143
3/21/14,PA0198,4489
4/4/14,PA0318,109
12/4/14,PA0354,5779
5/13/14,PA0467,8441
1/16/14,PA0270,6849
7/11/14,PA0169,8314
6/11/14,PA0745,1419
6/19/14,PA0792,7048
7/16/14,PA0534,308
10/22/14,PA0293,7876
6/2/14,PA0258,2244
9/24/14,PA0873,3750
1/24/14,PA0873,2635
10/11/14,PA0619,9459
3/27/14,PA0923,9376
6/18/14,PA0308,2494
10/29/14,PA0678,647
11/26/14,PA0394,4334
7/7/14,PA0859,3556
5/15/14,PA0752,2795
5/30/14,PA0659,7040
3/30/14,PA0411,1590
8/25/14,PA0293,9811
8/11/14,PA0308,8715
6/8/14,PA0394,4929
7/10/14,PA0352,5748
2/23/14,PA0174,7289
12/4/14,PA0293,4166
5/7/14,PA0126,7911
3/1/14,PA0467,915
3/25/14,PA0973,432
10/2/14,PA0411,1768
5/19/14,PA0352,670
10/7/14,PA0808,2422
7/13/14,PA0659,2370
4/28/14,PA0368,8187
5/14/14,PA0534,1554
2/15/14,PA0751,4484
4/9/14,PA0168,8207
9/4/14,PA0174,4912
12/12/14,PA0169,8759
4/5/14,PA0526,3671
10/14/14,PA0394,6909
3/13/14,PA0534,5525
12/13/14,PA0696,1059
2/13/14,PA0958,3090
12/14/14,PA0527,991
1/14/14,PA0202,4037
11/20/14,PA0293,3282
10/7/14,PA0859,3940
2/26/14,PA0830,8549
1/12/14,PA0467,2644
2/13/14,PA0751,911
8/28/14,PA0411,8561
1/10/14,PA0619,730
8/15/14,PA0745,5349
1/18/14,PA0198,1250
4/15/14,PA0900,NA
6/14/14,PA0619,6567
2/6/14,PA0174,8267
7/1/14,PA0751,1819
3/31/14,PA0368,4474
3/15/14,PA0270,8158
12/1/14,PA0474,3849
12/5/14,PA0411,2935
1/5/14,PA0843,7354
6/5/14,PA0470,3460
1/6/14,PA0338,3142
3/30/14,PA0277,NA
9/19/14,PA0808,8713
5/13/14,PA0293,9060
3/18/14,PA0792,7283
2/18/14,PA0126,9320
3/31/14,PA0659,3937
12/21/14,PA0467,3362
1/26/14,PA0792,9989
8/8/14,PA0843,7529
9/6/14,PA0958,8822
9/25/14,PA0277,6455
3/30/14,PA0308,9430
3/6/14,PA0843,2632
12/2/14,PA0577,1885
8/20/14,PA0293,6711
10/24/14,PA0270,2949
9/8/14,PA0354,1311
1/27/14,PA0169,4568
8/1/14,PA0696,2897
5/21/14,PA0467,5338
7/29/14,PA0732,8241
12/13/14,PA0672,7273
10/11/14,PA0174,264
1/20/14,PA0308,8847
5/10/14,PA0368,4792
4/26/14,PA0198,3591
5/12/14,PA0900,2312
12/7/14,PA0470,2616
3/27/14,PA0527,7142
1/26/14,PA0543,3034
5/11/14,PA0745,2384
10/18/14,PA0168,1491
7/14/14,PA0308,2074
6/9/14,PA0751,4573
4/5/14,PA0843,8367
12/3/14,PA0859,6446
5/23/14,PA0258,8573
7/26/14,PA0952,429
12/22/14,PA0752,6394
3/22/14,PA0126,1672
9/30/14,PA0619,8248
9/7/14,PA0198,6069
12/22/14,PA0474,8101
4/11/14,PA0258,3637
6/7/14,PA0607,702
10/8/14,PA0745,8286
3/3/14,PA0973,3045
8/22/14,PA0534,9901
12/4/14,PA0952,1343
8/22/14,PA0057,3574
8/1/14,PA0338,6888
3/6/14,PA0534,9191
8/29/14,PA0394,9788
8/26/14,PA0543,9672
9/26/14,PA0607,7902
3/13/14,PA0352,6462
12/18/14,PA0958,1320
1/7/14,PA0577,1504
2/7/14,PA0526,4207
11/25/14,PA0526,13
7/23/14,PA0368,3676
8/18/14,PA0467,2879
1/23/14,PA0830,5644
6/28/14,PA0900,2010
4/11/14,PA0474,1146
11/19/14,PA0534,2658
11/26/14,PA0923,8193
8/15/14,PA0952,1005
8/12/14,PA0859,7231
3/27/14,PA0678,8782
11/5/14,PA0270,1588
3/22/14,PA0958,1267
7/13/14,PA0126,7319
8/7/14,PA0952,3705
5/27/14,PA0527,9002
2/10/14,PA0293,9354
8/9/14,PA0808,7292
10/17/14,PA0318,8127
10/14/14,PA0411,8113
12/22/14,PA0534,3239
3/19/14,PA0368,6223
1/2/14,PA0482,3322
9/11/14,PA0859,4995
3/18/14,PA0368,4288
5/13/14,PA0752,6761
11/10/14,PA0843,1022
9/10/14,PA0830,8178
10/15/14,PA0923,4343
8/6/14,PA0198,566
7/10/14,PA0318,4809
12/17/14,PA0338,2953
8/12/14,PA0843,2625
7/28/14,PA0258,9119
3/10/14,PA0526,5526
2/2/14,PA0527,9516
8/6/14,PA0526,4056
4/11/14,PA0411,4183
5/28/14,PA0338,6912
12/1/14,PA0527,6943
11/9/14,PA0830,6501
2/10/14,PA0900,3478
2/15/14,PA0752,3729
11/16/14,PA0527,3394
2/27/14,PA0411,4804
8/24/14,PA0277,3467
5/25/14,PA0859,5463
6/21/14,PA0745,5526
5/12/14,PA0534,7680
5/14/14,PA0751,9323
10/1/14,PA0607,820
11/3/14,PA0368,1851
8/2/14,PA0467,6016
1/3/14,PA0126,3319
8/19/14,PA0174,4854
4/14/14,PA0672,6901
7/5/14,PA0752,2993
6/30/14,PA0057,5482
1/14/14,PA0354,8760
1/1/14,PA0526,4364
4/9/14,PA0900,8467
8/19/14,PA0958,1233
3/19/14,PA0543,7002
6/9/14,PA0352,1974
2/20/14,PA0792,6640
2/22/14,PA0745,9272
12/7/14,PA0526,780
9/10/14,PA0527,6140
5/18/14,PA0482,2134
4/30/14,PA0900,3574
3/12/14,PA0126,1218
3/1/14,PA0577,12
12/22/14,PA0859,4911
5/30/14,PA0352,1539
1/11/14,PA0293,7765
10/13/14,PA0198,1633
3/16/14,PA0543,1557
3/19/14,PA0923,7083
11/20/14,PA0394,4852
8/6/14,PA0958,4123
5/21/14,PA0174,6561
2/5/14,PA0830,3347
11/26/14,PA0619,9176
5/14/14,PA0467,7573
9/6/14,PA0751,9657
5/4/14,PA0751,3893
1/19/14,PA0198,2446
11/12/14,PA0368,12
7/8/14,PA0830,6033
8/17/14,PA0973,1958
2/23/14,PA0672,9855
9/5/14,PA0958,4838
6/20/14,PA0534,9407
11/13/14,PA0659,5198
4/25/14,PA0973,2759
8/8/14,PA0338,7672
8/14/14,PA0126,703
1/16/14,PA0552,3337
3/30/14,PA0859,3106
6/17/14,PA0198,1859
7/28/14,PA0411,8231
10/11/14,PA0368,7379
2/13/14,PA0169,438
6/25/14,PA0202,2757
4/17/14,PA0470,3942
4/15/14,PA0672,8907
4/3/14,PA0338,1758
5/17/14,PA0318,9171
6/19/14,PA0678,9922
9/8/14,PA0534,8489
5/6/14,PA0202,NA
9/5/14,PA0952,4251
11/22/14,PA0619,8110
8/26/14,PA0678,7613
12/26/14,PA0168,7091
8/5/14,PA0843,4202
4/7/14,PA0792,8036
4/14/14,PA0792,6635
2/21/14,PA0859,5425
1/30/14,PA0543,5192
9/28/14,PA0607,3933
5/4/14,PA0126,5349
10/17/14,PA0394,7264
1/28/14,PA0843,16
4/10/14,PA0843,5096
9/8/14,PA0577,6527
12/29/14,PA0352,1750
8/21/14,PA0952,9516
4/14/14,PA0474,2224
10/12/14,PA0169,8376
10/24/14,PA0577,5498
3/4/14,PA0543,9571
11/26/14,PA0482,3831
8/6/14,PA0552,4096
8/31/14,PA0411,5924
1/28/14,PA0169,9467
4/22/14,PA0973,9615
3/23/14,PA0169,7625
4/9/14,PA0474,5082
4/4/14,PA0482,2381
12/6/14,PA0607,649
7/2/14,PA0057,948
3/18/14,PA0830,7151
4/13/14,PA0534,2142
7/4/14,PA0411,4043
4/13/14,PA0577,5518
4/12/14,PA0752,659
9/13/14,PA0659,3206
1/19/14,PA0338,3008
5/13/14,PA0057,8118
7/13/14,PA0270,2831
8/27/14,PA0534,9552
5/9/14,PA0923,1865
1/25/14,PA0474,5910
5/7/14,PA0751,9136
7/1/14,PA0672,607
1/7/14,PA0752,6000
5/16/14,PA0527,9175
7/12/14,PA0751,4102
4/28/14,PA0830,9440
12/28/14,PA0534,8971
7/20/14,PA0732,7309
6/3/14,PA0873,7934
4/20/14,PA0808,1100
6/16/14,PA0923,5209
10/28/14,PA0873,2278
8/1/14,PA0659,3809
4/1/14,PA0467,1292
2/14/14,PA0338,5339
12/16/14,PA0293,1881
9/2/14,PA0659,3435
4/12/14,PA0352,4434
5/4/14,PA0543,4201
10/30/14,PA0470,3777
9/20/14,PA0202,2231
12/28/14,PA0474,4198
9/12/14,PA0202,948
6/4/14,PA0467,7162
9/17/14,PA0318,9230
1/14/14,PA0198,5176
3/3/14,PA0277,4041
6/18/14,PA0174,8713
12/30/14,PA0318,6250
9/14/14,PA0527,1768
3/23/14,PA0258,6535
11/10/14,PA0830,8388
4/20/14,PA0169,924
3/24/14,PA0318,3881
4/19/14,PA0169,8158
5/20/14,PA0338,4668
10/28/14,PA0952,1519
3/7/14,PA0843,9827
5/3/14,PA0354,2188
3/10/14,PA0751,7528
9/24/14,PA0577,5347
3/7/14,PA0277,9092
1/6/14,PA0467,2638
7/14/14,PA0293,8343
9/15/14,PA0659,354
5/20/14,PA0659,6529
10/20/14,PA0830,8959
4/13/14,PA0843,3698
4/27/14,PA0338,7833
1/3/14,PA0277,7051
10/13/14,PA0745,8503
4/8/14,PA0752,3696
3/1/14,PA0900,6203
2/10/14,PA0277,7429
10/19/14,PA0619,9724
6/25/14,PA0293,1919
5/5/14,PA0552,6904
6/28/14,PA0482,3100
8/14/14,PA0277,8487
2/4/14,PA0678,4105
6/17/14,PA0792,3534
2/10/14,PA0470,2469
7/31/14,PA0745,1786
12/4/14,PA0672,923
10/3/14,PA0672,6833
1/9/14,PA0270,959
1/9/14,PA0352,4227
6/5/14,PA0752,8954
2/5/14,PA0843,5539
10/7/14,PA0952,208
11/19/14,PA0792,3347
8/7/14,PA0258,3332
2/11/14,PA0368,7895
1/13/14,PA0543,5318
2/27/14,PA0843,8591
1/2/14,PA0174,8406
5/6/14,PA0808,6030
8/11/14,PA0126,1090
6/10/14,PA0198,1943
8/14/14,PA0952,5593
11/5/14,PA0792,2457
11/29/14,PA0258,1131
11/25/14,PA0338,1619
7/27/14,PA0354,9088
12/18/14,PA0270,7533
1/6/14,PA0198,9258
3/12/14,PA0169,1581
10/6/14,PA0258,3310
7/18/14,PA0474,2142
10/9/14,PA0482,4822
10/16/14,PA0277,7560
5/13/14,PA0202,4926
4/20/14,PA0859,8598
1/25/14,PA0923,7439
11/2/14,PA0318,666
6/4/14,PA0202,2850
8/1/14,PA0308,4329
11/3/14,PA0202,6681
12/26/14,PA0270,362
12/31/14,PA0873,4390
11/16/14,PA0277,3366
1/30/14,PA0411,9188
2/6/14,PA0277,8564
6/9/14,PA0958,7016
10/16/14,PA0808,8219
10/27/14,PA0258,2167
3/18/14,PA0198,143
2/6/14,PA0202,7535
5/16/14,PA0338,6649
1/5/14,PA0543,73
8/8/14,PA0552,4789
2/17/14,PA0352,1348
6/20/14,PA0830,2877
1/11/14,PA0607,876
11/5/14,PA0672,4325
11/7/14,PA0751,9743
2/23/14,PA0368,4939
3/12/14,PA0057,349
8/8/14,PA0752,2434
9/6/14,PA0270,1306
6/8/14,PA0577,3847
6/5/14,PA0270,5727
8/24/14,PA0352,8816
10/17/14,PA0470,6088
2/14/14,PA0952,7759
12/11/14,PA0958,7996
4/11/14,PA0792,7036
12/18/14,PA0808,3174
10/21/14,PA0534,2596
4/16/14,PA0672,NA
10/4/14,PA0678,8262
5/14/14,PA0745,3840
5/26/14,PA0338,7528
6/29/14,PA0308,3124
2/4/14,PA0057,8551
10/13/14,PA0470,3291
12/6/14,PA0527,6596
5/23/14,PA0808,1950
3/18/14,PA0873,3206
4/4/14,PA0293,1132
9/1/14,PA0543,2727
1/7/14,PA0659,8296
10/17/14,PA0659,7165
2/12/14,PA0202,1626
12/6/14,PA0270,4661
8/8/14,PA0352,4039
8/25/14,PA0527,5101
11/22/14,PA0308,7943
6/16/14,PA0277,1061
3/12/14,PA0527,6046
10/8/14,PA0577,6167
11/22/14,PA0552,5481
11/18/14,PA0843,4110
5/11/14,PA0474,6907
6/26/14,PA0958,5259
7/2/14,PA0830,548
4/19/14,PA0543,6202
6/29/14,PA0470,6717
9/19/14,PA0368,9872
8/17/14,PA0474,788
4/1/14,PA0619,8316
2/13/14,PA0277,6447
1/19/14,PA0792,2914
7/19/14,PA0198,837
7/1/14,PA0526,5410
6/7/14,PA0394,4256
4/27/14,PA0198,1342
8/3/14,PA0873,9904
1/25/14,PA0368,1788
10/2/14,PA0952,2687
8/9/14,PA0958,2376
6/20/14,PA0808,4631
12/29/14,PA0526,1123
7/13/14,PA0411,774
6/24/14,PA0952,7488
1/1/14,PA0467,6252
1/6/14,PA0527,3900
10/31/14,PA0352,5164
6/15/14,PA0672,3512
6/7/14,PA0543,3030
10/2/14,PA0368,2739
10/25/14,PA0368,861
6/21/14,PA0470,3779
11/8/14,PA0308,2662
12/26/14,PA0394,9701
11/1/14,PA0168,7164
9/5/14,PA0659,6876
12/17/14,PA0745,3742
11/18/14,PA0057,5725
9/1/14,PA0527,6512
2/22/14,PA0198,6456
5/23/14,PA0873,6702
5/2/14,PA0174,4067
3/1/14,PA0277,6178
2/22/14,PA0577,3821
11/9/14,PA0338,8149
9/11/14,PA0202,5889
11/14/14,PA0308,124
4/8/14,PA0057,9224
2/23/14,PA0169,8569
7/31/14,PA0607,587
9/5/14,PA0808,9655
11/18/14,PA0354,6152
11/1/14,PA0659,567
7/30/14,PA0696,4229
9/19/14,PA0293,9501
3/21/14,PA0732,9726
9/13/14,PA0678,8703
1/23/14,PA0474,3024
9/7/14,PA0474,2678
5/29/14,PA0678,8584
8/20/14,PA0607,4377
3/23/14,PA0277,3818
1/3/14,PA0534,4626
5/27/14,PA0792,8585
9/15/14,PA0169,7003
1/17/14,PA0619,8154
2/12/14,PA0057,8058
9/21/14,PA0792,8349
2/13/14,PA0338,2740
12/2/14,PA0672,2942
4/3/14,PA0873,2550
10/4/14,PA0411,7491
9/23/14,PA0293,9092
1/31/14,PA0354,4332
5/6/14,PA0168,7490
8/21/14,PA0169,8156
7/15/14,PA0873,3300
1/7/14,PA0830,3318
10/11/14,PA0270,7119
8/15/14,PA0607,4485
11/6/14,PA0659,6880
7/17/14,PA0474,1782
10/9/14,PA0859,3437
7/19/14,PA0973,2427
10/4/14,PA0543,830
8/11/14,PA0843,3680
2/16/14,PA0411,5394
8/13/14,PA0952,9553
3/2/14,PA0923,1688
3/10/14,PA0352,8083
