date,source_id,revenue
2/24/14,PA0534,638
3/29/14,PA0308,1844
2/16/14,PA0792,8716
3/29/14,PA0678,6207
12/1/14,PA0168,7943
5/25/14,PA0527,9085
6/17/14,PA0534,2870
7/2/14,PA0318,313
10/1/14,PA0973,11331
1/14/14,PA0338,3449
2/14/14,PA0958,10672
3/22/14,PA0352,4129
7/11/14,PA0352,10717
5/10/14,PA0659,1720
4/14/14,PA0368,11261
9/25/14,PA0168,3899
1/30/14,PA0659,214
7/2/14,PA0258,7085
7/19/14,PA0482,344
2/15/14,PA0659,6800
4/21/14,PA0352,9668
2/17/14,PA0973,10576
9/27/14,PA0470,3676
8/8/14,PA0752,7742
6/17/14,PA0352,11867
3/24/14,PA0470,3529
5/21/14,PA0792,8524
3/8/14,PA0057,8389
3/29/14,PA0482,7398
1/3/14,PA0808,1265
2/3/14,PA0923,9132
12/22/14,PA0168,5424
1/11/14,PA0169,9599
11/14/14,PA0198,11027
7/4/14,PA0277,10876
3/15/14,PA0678,10146
10/28/14,PA0552,2090
1/18/14,PA0526,8067
1/31/14,PA0168,3292
6/3/14,PA0057,268
6/3/14,PA0534,4397
8/21/14,PA0270,6822
7/26/14,PA0752,2232
8/31/14,PA0411,7759
10/10/14,PA0973,3811
5/2/14,PA0900,1031
7/6/14,PA0354,10089
11/9/14,PA0394,10050
4/8/14,PA0543,2009
2/15/14,PA0474,356
4/19/14,PA0394,125
7/16/14,PA0619,2088
6/28/14,PA0577,6491
12/24/14,PA0057,164
4/5/14,PA0659,6676
4/19/14,PA0277,1733
8/20/14,PA0202,9706
1/22/14,PA0696,10582
8/5/14,PA0318,8051
7/19/14,PA0394,1693
11/21/14,PA0368,9175
1/22/14,PA0732,2020
3/7/14,PA0859,3060
11/9/14,PA0843,10227
7/8/14,PA0958,7911
8/15/14,PA0751,2766
12/10/14,PA0338,5295
7/31/14,PA0900,1540
6/29/14,PA0973,1190
6/13/14,PA0318,10797
6/18/14,PA0293,2145
1/17/14,PA0352,4443
3/2/14,PA0174,3760
6/15/14,PA0270,6735
6/20/14,PA0057,6779
10/13/14,PA0543,1243
3/26/14,PA0368,2184
6/7/14,PA0352,11238
3/10/14,PA0474,1888
11/18/14,PA0168,8510
8/25/14,PA0394,9781
5/12/14,PA0696,6760
6/13/14,PA0619,9685
6/7/14,PA0126,6244
6/30/14,PA0958,2825
11/24/14,PA0169,9488
7/11/14,PA0198,2286
7/14/14,PA0534,3798
3/2/14,PA0474,3134
9/11/14,PA0792,6487
3/18/14,PA0482,10154
6/4/14,PA0678,11906
11/3/14,PA0952,1549
3/21/14,PA0368,2446
7/22/14,PA0577,6253
3/24/14,PA0174,7650
5/8/14,PA0354,3957
7/4/14,PA0168,5785
1/28/14,PA0394,5034
4/2/14,PA0751,3513
2/20/14,PA0696,8464
1/13/14,PA0354,589
8/12/14,PA0752,5048
8/21/14,PA0352,3347
11/11/14,PA0202,3834
9/5/14,PA0745,1573
7/9/14,PA0552,10713
12/19/14,PA0543,6611
11/11/14,PA0482,7496
12/22/14,PA0169,9595
3/28/14,PA0752,6884
9/5/14,PA0352,11895
5/29/14,PA0057,3714
10/11/14,PA0952,11960
12/8/14,PA0751,11999
11/22/14,PA0526,2297
10/6/14,PA0057,1501
8/22/14,PA0607,545
6/12/14,PA0308,1105
11/20/14,PA0368,8477
5/17/14,PA0354,3426
6/19/14,PA0923,11485
5/1/14,PA0843,3805
8/27/14,PA0202,4208
11/3/14,PA0470,2083
6/12/14,PA0958,389
4/2/14,PA0527,1516
9/13/14,PA0696,6408
2/6/14,PA0873,1035
3/1/14,PA0659,11841
6/29/14,PA0308,4611
7/26/14,PA0577,NA
10/31/14,PA0467,5305
4/22/14,PA0678,9801
9/26/14,PA0202,1079
7/30/14,PA0543,2932
9/24/14,PA0973,8914
10/26/14,PA0745,841
1/31/14,PA0394,2784
7/3/14,PA0293,11819
10/30/14,PA0467,515
9/14/14,PA0368,11740
5/20/14,PA0619,2658
5/20/14,PA0277,4925
9/27/14,PA0168,7175
5/21/14,PA0659,3042
4/8/14,PA0354,11478
4/29/14,PA0958,7450
1/7/14,PA0752,11577
10/24/14,PA0527,2183
8/28/14,PA0732,1451
7/7/14,PA0526,5311
5/30/14,PA0277,4273
7/4/14,PA0973,669
9/21/14,PA0470,5636
7/20/14,PA0543,4329
3/15/14,PA0752,4569
11/22/14,PA0470,NA
11/2/14,PA0126,4301
2/2/14,PA0258,9047
9/9/14,PA0057,5657
12/21/14,PA0338,1742
4/17/14,PA0202,11690
9/12/14,PA0923,10156
4/29/14,PA0474,2468
6/16/14,PA0057,7295
5/20/14,PA0258,8511
1/25/14,PA0527,8999
10/19/14,PA0534,11436
2/26/14,PA0678,11349
8/7/14,PA0169,3184
11/5/14,PA0126,3615
5/17/14,PA0338,2239
8/14/14,PA0411,3487
5/8/14,PA0526,610
5/24/14,PA0900,11573
6/1/14,PA0338,4698
9/19/14,PA0543,11836
7/6/14,PA0526,2606
2/5/14,PA0258,8659
4/14/14,PA0952,9077
4/12/14,PA0619,11444
8/3/14,PA0168,2300
3/1/14,PA0534,180
3/22/14,PA0526,9631
7/25/14,PA0308,2248
3/4/14,PA0354,3928
2/15/14,PA0577,3174
5/12/14,PA0659,10547
11/22/14,PA0057,1614
2/18/14,PA0527,4664
2/28/14,PA0619,506
12/3/14,PA0352,1294
4/9/14,PA0752,1725
3/7/14,PA0552,8759
1/11/14,PA0808,3004
5/23/14,PA0534,7154
7/1/14,PA0751,6730
3/19/14,PA0202,2026
8/27/14,PA0467,6528
6/18/14,PA0169,6580
5/11/14,PA0202,11225
6/22/14,PA0277,2246
2/25/14,PA0745,965
11/24/14,PA0470,4273
12/3/14,PA0258,11568
2/19/14,PA0526,2133
1/17/14,PA0952,737
5/26/14,PA0678,3912
8/13/14,PA0057,2929
5/31/14,PA0534,2714
2/12/14,PA0607,11231
3/17/14,PA0873,8110
9/29/14,PA0751,11489
8/21/14,PA0952,5190
4/4/14,PA0526,3928
5/6/14,PA0411,9108
2/2/14,PA0543,5543
6/21/14,PA0577,8690
1/21/14,PA0751,11723
10/29/14,PA0277,9801
4/4/14,PA0859,NA
8/26/14,PA0057,560
5/30/14,PA0973,4063
8/9/14,PA0354,8825
11/16/14,PA0308,3453
10/10/14,PA0923,8346
4/22/14,PA0338,476
1/1/14,PA0126,2762
4/30/14,PA0467,10110
11/5/14,PA0411,396
12/19/14,PA0198,6589
6/1/14,PA0411,10241
1/31/14,PA0672,8453
12/5/14,PA0202,5340
10/22/14,PA0672,6124
3/4/14,PA0318,11097
5/25/14,PA0202,4985
8/25/14,PA0526,9591
2/1/14,PA0368,7721
5/26/14,PA0859,10844
9/13/14,PA0534,6431
10/24/14,PA0552,9250
6/6/14,PA0293,2840
9/29/14,PA0198,7250
12/11/14,PA0277,4551
1/28/14,PA0352,4249
1/6/14,PA0258,9815
12/6/14,PA0169,2325
11/26/14,PA0482,10754
7/2/14,PA0607,6430
11/12/14,PA0619,2989
7/29/14,PA0696,9293
2/25/14,PA0394,11548
11/27/14,PA0258,5728
6/26/14,PA0678,1221
3/20/14,PA0202,8179
12/15/14,PA0202,3511
3/28/14,PA0368,7979
7/16/14,PA0277,3384
5/31/14,PA0527,1402
7/26/14,PA0952,10019
7/10/14,PA0619,10318
6/23/14,PA0368,9242
6/8/14,PA0752,NA
2/8/14,PA0873,10529
4/8/14,PA0174,3664
6/25/14,PA0792,11498
8/15/14,PA0308,7713
12/1/14,PA0752,10902
5/28/14,PA0411,1375
11/27/14,PA0467,5552
9/1/14,PA0168,3735
3/5/14,PA0258,11481
10/25/14,PA0293,5151
3/2/14,PA0830,1130
12/31/14,PA0830,7612
4/10/14,PA0126,7052
1/9/14,PA0659,4048
12/18/14,PA0900,7775
6/17/14,PA0973,6949
6/20/14,PA0792,11640
8/19/14,PA0293,773
9/14/14,PA0277,2442
7/30/14,PA0843,11926
6/27/14,PA0352,2056
1/6/14,PA0169,2784
3/23/14,PA0168,2833
11/12/14,PA0126,9838
6/5/14,PA0659,9101
9/21/14,PA0659,3179
4/12/14,PA0830,10295
2/14/14,PA0732,7667
3/3/14,PA0126,11915
8/22/14,PA0258,2848
12/30/14,PA0543,2871
3/19/14,PA0745,4025
7/13/14,PA0752,10058
9/15/14,PA0732,8494
11/24/14,PA0338,4720
9/4/14,PA0352,6943
11/18/14,PA0352,2675
10/30/14,PA0318,1357
1/29/14,PA0958,3541
1/19/14,PA0659,1234
10/7/14,PA0394,11758
2/2/14,PA0843,9406
10/7/14,PA0923,5341
3/29/14,PA0534,5997
3/30/14,PA0607,9511
12/14/14,PA0808,8250
3/16/14,PA0293,6507
12/10/14,PA0973,2018
4/3/14,PA0169,1986
10/31/14,PA0474,1587
10/4/14,PA0543,9706
10/5/14,PA0873,11260
11/25/14,PA0338,10209
12/7/14,PA0752,393
5/18/14,PA0808,5303
11/26/14,PA0752,8831
10/30/14,PA0745,4397
3/26/14,PA0126,9626
3/4/14,PA0792,6236
11/1/14,PA0202,4205
11/15/14,PA0308,10259
8/10/14,PA0619,2677
4/12/14,PA0752,10128
4/27/14,PA0843,5675
7/9/14,PA0168,669
9/7/14,PA0470,9390
11/16/14,PA0900,835
3/22/14,PA0168,1237
5/21/14,PA0732,6818
6/26/14,PA0202,859
3/2/14,PA0198,3509
10/2/14,PA0526,727
7/18/14,PA0543,6611
10/26/14,PA0543,5525
1/21/14,PA0678,2031
5/2/14,PA0174,2818
9/16/14,PA0900,544
1/11/14,PA0394,4697
2/1/14,PA0952,5363
12/7/14,PA0923,6253
5/1/14,PA0202,1047
2/2/14,PA0830,9615
5/21/14,PA0678,2833
7/10/14,PA0338,1994
8/19/14,PA0696,9597
5/19/14,PA0174,8129
8/9/14,PA0318,845
1/2/14,PA0470,3153
7/14/14,PA0126,873
2/6/14,PA0792,11336
6/4/14,PA0526,4358
8/29/14,PA0678,7525
7/6/14,PA0752,11
5/21/14,PA0534,2837
5/31/14,PA0202,2467
10/16/14,PA0973,4020
8/28/14,PA0169,3283
9/25/14,PA0198,6926
4/26/14,PA0527,4749
11/21/14,PA0552,7605
6/7/14,PA0526,1124
9/10/14,PA0923,7714
11/1/14,PA0411,11609
10/23/14,PA0732,4663
4/21/14,PA0543,6691
12/24/14,PA0467,11656
12/17/14,PA0467,7454
12/25/14,PA0873,4054
6/17/14,PA0168,4670
5/16/14,PA0973,3625
4/30/14,PA0543,4376
4/14/14,PA0126,10112
1/2/14,PA0352,1626
3/23/14,PA0467,5652
12/3/14,PA0952,7950
10/3/14,PA0270,4957
1/18/14,PA0352,10589
6/3/14,PA0808,1438
12/22/14,PA0659,1924
7/4/14,PA0354,8987
1/25/14,PA0168,457
7/3/14,PA0352,2038
6/6/14,PA0830,57
4/30/14,PA0198,10086
10/30/14,PA0202,1134
6/4/14,PA0474,10432
8/1/14,PA0394,2272
11/21/14,PA0354,6147
12/25/14,PA0169,4075
2/15/14,PA0843,2132
9/28/14,PA0672,16
9/6/14,PA0169,7058
5/31/14,PA0552,1146
9/13/14,PA0057,5420
3/2/14,PA0752,5264
1/4/14,PA0859,3027
4/27/14,PA0952,8177
3/3/14,PA0258,7537
4/3/14,PA0745,11651
9/19/14,PA0973,5126
1/9/14,PA0696,10007
4/26/14,PA0168,5325
3/27/14,PA0293,4895
1/9/14,PA0169,8671
11/25/14,PA0470,3010
4/3/14,PA0873,2246
10/21/14,PA0293,5835
8/5/14,PA0174,5674
3/29/14,PA0659,3711
2/23/14,PA0958,3117
6/8/14,PA0745,11544
4/2/14,PA0792,4773
10/16/14,PA0169,550
12/18/14,PA0859,1215
5/5/14,PA0843,5409
6/8/14,PA0543,3455
10/5/14,PA0973,10447
12/5/14,PA0482,NA
11/20/14,PA0352,5821
1/28/14,PA0318,2777
5/26/14,PA0308,8817
6/12/14,PA0202,7389
11/24/14,PA0474,8063
11/22/14,PA0952,6545
11/9/14,PA0270,4079
8/3/14,PA0952,4017
8/8/14,PA0792,2626
9/20/14,PA0792,6757
11/19/14,PA0318,7627
9/1/14,PA0126,6063
1/19/14,PA0482,5503
1/7/14,PA0470,11321
10/28/14,PA0526,10349
12/6/14,PA0470,423
7/9/14,PA0474,5220
4/2/14,PA0678,6718
6/1/14,PA0293,5887
9/14/14,PA0352,8830
4/9/14,PA0745,2946
11/16/14,PA0752,5904
5/1/14,PA0751,4855
1/7/14,PA0318,4293
9/18/14,PA0470,1544
12/5/14,PA0174,9896
3/15/14,PA0470,6460
4/17/14,PA0470,4754
4/22/14,PA0745,8037
1/26/14,PA0973,4213
4/26/14,PA0659,6167
2/27/14,PA0543,7648
6/9/14,PA0672,1454
3/7/14,PA0696,3214
8/10/14,PA0057,6754
8/16/14,PA0732,4585
11/18/14,PA0169,3626
8/15/14,PA0659,729
1/9/14,PA0338,2735
11/9/14,PA0619,550
8/15/14,PA0577,10160
7/15/14,PA0952,4300
8/30/14,PA0168,6034
5/10/14,PA0678,730
9/10/14,PA0174,7579
9/21/14,PA0619,1437
11/19/14,PA0168,6994
10/7/14,PA0338,6759
4/15/14,PA0577,9341
5/3/14,PA0859,10513
9/26/14,PA0678,5410
8/23/14,PA0318,5163
7/20/14,PA0338,3616
4/25/14,PA0873,10063
10/23/14,PA0751,5457
6/22/14,PA0552,8051
5/9/14,PA0830,7874
4/11/14,PA0474,6937
5/2/14,PA0830,7741
1/13/14,PA0526,6809
5/14/14,PA0354,1830
9/7/14,PA0843,11407
7/15/14,PA0923,5023
10/2/14,PA0354,7837
7/18/14,PA0293,6738
2/19/14,PA0338,3241
6/6/14,PA0859,2680
1/21/14,PA0270,3977
8/3/14,PA0354,598
8/13/14,PA0308,3863
1/2/14,PA0482,8927
4/1/14,PA0308,11973
10/1/14,PA0543,8027
12/21/14,PA0394,467
1/14/14,PA0952,8288
5/29/14,PA0859,4156
11/21/14,PA0952,4772
2/23/14,PA0527,10607
5/18/14,PA0368,6090
10/3/14,PA0792,8325
10/21/14,PA0411,3538
12/16/14,PA0958,6828
8/1/14,PA0258,9702
7/1/14,PA0745,11385
10/24/14,PA0482,3892
3/20/14,PA0696,11287
2/12/14,PA0526,3838
2/7/14,PA0900,918
6/29/14,PA0859,4844
3/4/14,PA0607,1805
9/9/14,PA0659,3258
6/24/14,PA0202,6053
1/24/14,PA0174,5922
12/11/14,PA0534,3311
2/11/14,PA0202,1060
11/26/14,PA0411,9004
8/26/14,PA0174,6650
2/22/14,PA0696,7180
6/27/14,PA0958,8039
4/7/14,PA0745,11582
5/9/14,PA0952,1571
11/15/14,PA0900,1660
2/20/14,PA0354,2514
11/17/14,PA0745,4111
12/10/14,PA0169,9485
11/26/14,PA0843,7137
4/25/14,PA0672,8643
4/21/14,PA0830,3497
5/11/14,PA0952,9558
8/20/14,PA0474,4508
7/9/14,PA0830,9828
4/10/14,PA0354,8665
5/24/14,PA0619,9679
12/9/14,PA0482,4242
8/3/14,PA0169,4561
6/13/14,PA0277,7474
11/21/14,PA0672,6389
7/10/14,PA0552,10957
8/18/14,PA0394,9701
2/27/14,PA0527,55
8/3/14,PA0830,408
12/16/14,PA0467,10973
9/11/14,PA0672,8633
7/8/14,PA0354,4200
2/3/14,PA0202,NA
12/22/14,PA0352,11392
12/25/14,PA0792,585
6/17/14,PA0482,3168
1/24/14,PA0470,8766
3/16/14,PA0526,4920
8/25/14,PA0308,8929
3/24/14,PA0552,9608
11/29/14,PA0752,10870
8/17/14,PA0198,2285
8/27/14,PA0752,4698
3/12/14,PA0732,9542
7/13/14,PA0830,9018
2/8/14,PA0126,237
11/1/14,PA0792,89
3/22/14,PA0873,2508
9/9/14,PA0467,1144
1/12/14,PA0394,8419
12/7/14,PA0168,1077
3/3/14,PA0577,1234
6/26/14,PA0607,8562
8/10/14,PA0474,5816
4/24/14,PA0270,7872
3/1/14,PA0672,1561
1/12/14,PA0900,10849
5/17/14,PA0873,8069
3/23/14,PA0198,4407
7/31/14,PA0277,10529
11/13/14,PA0952,9333
7/29/14,PA0751,3279
8/5/14,PA0873,2920
11/14/14,PA0973,883
9/27/14,PA0659,6158
4/17/14,PA0752,2375
6/29/14,PA0607,5637
2/27/14,PA0830,7550
1/9/14,PA0900,904
1/19/14,PA0958,6487
8/28/14,PA0830,3875
7/28/14,PA0752,4848
2/18/14,PA0672,11399
2/15/14,PA0467,10589
11/25/14,PA0672,9406
11/27/14,PA0543,5935
7/24/14,PA0808,6414
11/7/14,PA0808,8273
6/20/14,PA0859,8586
11/27/14,PA0526,5868
3/8/14,PA0659,8660
2/20/14,PA0859,6325
10/21/14,PA0952,5264
4/15/14,PA0394,5137
9/29/14,PA0277,5513
11/9/14,PA0338,9694
1/10/14,PA0368,7590
8/29/14,PA0859,6169
9/1/14,PA0258,7281
10/21/14,PA0258,2249
8/10/14,PA0352,10722
5/15/14,PA0552,6143
2/14/14,PA0169,7165
8/19/14,PA0174,3048
3/16/14,PA0792,10162
10/11/14,PA0169,10391
10/12/14,PA0470,9179
7/29/14,PA0202,11854
6/30/14,PA0672,5081
12/22/14,PA0808,3573
6/1/14,PA0543,7701
8/26/14,PA0751,10919
5/28/14,PA0843,73
12/12/14,PA0169,10275
1/19/14,PA0352,11104
4/28/14,PA0467,4529
12/20/14,PA0873,10515
2/2/14,PA0198,10787
10/15/14,PA0126,2888
5/8/14,PA0923,9301
8/26/14,PA0859,996
8/9/14,PA0258,7294
6/7/14,PA0270,5802
9/11/14,PA0973,10353
11/6/14,PA0174,4770
4/15/14,PA0470,2209
8/29/14,PA0526,10964
3/2/14,PA0745,2191
3/17/14,PA0732,214
9/24/14,PA0752,1851
1/23/14,PA0411,8052
1/26/14,PA0752,4816
10/1/14,PA0752,3857
3/16/14,PA0169,555
9/22/14,PA0368,3549
8/19/14,PA0619,9443
12/21/14,PA0873,4795
9/3/14,PA0526,3801
11/28/14,PA0732,5969
11/25/14,PA0318,10102
12/24/14,PA0470,3157
3/23/14,PA0202,3168
1/15/14,PA0696,9064
12/29/14,PA0752,1145
11/22/14,PA0354,9330
6/19/14,PA0619,3482
4/17/14,PA0672,9725
1/15/14,PA0411,11901
11/25/14,PA0923,3982
1/2/14,PA0958,9005
1/20/14,PA0354,6590
12/12/14,PA0527,7023
9/2/14,PA0308,326
8/27/14,PA0859,8805
2/4/14,PA0352,4815
1/22/14,PA0843,3691
1/8/14,PA0543,9751
12/23/14,PA0696,4745
8/3/14,PA0526,7590
9/1/14,PA0293,6941
12/16/14,PA0543,8206
12/4/14,PA0696,67
9/29/14,PA0126,9524
5/18/14,PA0672,3981
9/18/14,PA0168,9955
7/13/14,PA0527,8455
1/12/14,PA0258,6614
9/14/14,PA0745,1866
10/28/14,PA0745,3020
7/31/14,PA0732,2407
4/8/14,PA0843,6170
1/21/14,PA0354,5913
5/18/14,PA0467,1644
3/24/14,PA0270,10982
6/14/14,PA0843,4258
2/20/14,PA0543,1177
8/7/14,PA0873,10594
2/12/14,PA0973,450
4/24/14,PA0467,7164
5/18/14,PA0470,1702
4/1/14,PA0843,3221
4/6/14,PA0952,721
9/12/14,PA0308,9875
6/9/14,PA0923,21
6/1/14,PA0527,6567
8/19/14,PA0198,8481
7/25/14,PA0470,1326
12/5/14,PA0258,6885
4/27/14,PA0352,6370
2/7/14,PA0696,4719
12/23/14,PA0169,9601
10/4/14,PA0318,8768
3/7/14,PA0751,1367
1/5/14,PA0352,3581
11/21/14,PA0745,174
9/24/14,PA0732,11190
3/28/14,PA0482,6993
7/11/14,PA0752,6838
10/28/14,PA0619,5848
6/10/14,PA0368,2777
8/1/14,PA0830,3168
9/15/14,PA0474,11334
12/14/14,PA0394,744
1/25/14,PA0526,1073
11/24/14,PA0202,6365
12/28/14,PA0552,7465
9/16/14,PA0293,7915
10/18/14,PA0526,10612
3/8/14,PA0577,1728
7/3/14,PA0258,6043
2/4/14,PA0474,8879
2/14/14,PA0619,7856
7/22/14,PA0126,7313
4/5/14,PA0394,3182
9/7/14,PA0607,11421
9/7/14,PA0270,6383
5/11/14,PA0057,10665
8/6/14,PA0202,5740
12/29/14,PA0338,2753
10/9/14,PA0552,4954
3/19/14,PA0338,8987
1/19/14,PA0126,4424
8/27/14,PA0352,5203
8/11/14,PA0843,3810
3/1/14,PA0958,11935
5/13/14,PA0474,4878
6/18/14,PA0057,11669
5/29/14,PA0923,6214
10/7/14,PA0057,6709
1/20/14,PA0293,9229
12/24/14,PA0732,1667
4/28/14,PA0174,8274
1/18/14,PA0368,6919
4/29/14,PA0168,9727
2/15/14,PA0792,5019
5/14/14,PA0678,8868
9/1/14,PA0552,2482
8/2/14,PA0952,11329
3/4/14,PA0126,1332
7/10/14,PA0873,10258
6/19/14,PA0318,10394
2/21/14,PA0057,4010
5/27/14,PA0873,9809
4/3/14,PA0258,3144
6/22/14,PA0619,7981
7/10/14,PA0308,9652
1/23/14,PA0808,1818
6/12/14,PA0873,10633
12/21/14,PA0900,9755
4/16/14,PA0672,1100
6/4/14,PA0732,3512
1/1/14,PA0859,8639
10/27/14,PA0923,3856
8/31/14,PA0470,3091
7/17/14,PA0474,10083
4/28/14,PA0126,6698
5/4/14,PA0973,9580
1/9/14,PA0168,5575
7/10/14,PA0470,11412
12/6/14,PA0198,2568
11/1/14,PA0368,10600
9/14/14,PA0258,10189
9/25/14,PA0057,11713
6/9/14,PA0808,3195
10/19/14,PA0752,2545
12/8/14,PA0168,6540
10/24/14,PA0411,10617
8/16/14,PA0534,5002
2/3/14,PA0607,2228
1/27/14,PA0482,5782
9/6/14,PA0168,3871
2/24/14,PA0843,4907
5/26/14,PA0482,3777
11/30/14,PA0526,9132
10/7/14,PA0973,295
8/2/14,PA0411,1825
4/12/14,PA0258,5587
5/22/14,PA0859,11892
9/3/14,PA0923,7876
2/17/14,PA0607,5935
2/25/14,PA0900,8600
10/9/14,PA0830,9084
4/20/14,PA0308,8190
9/20/14,PA0527,4110
1/13/14,PA0808,3351
11/27/14,PA0830,899
9/1/14,PA0732,11508
5/18/14,PA0534,8489
3/3/14,PA0526,8267
10/21/14,PA0202,3394
12/23/14,PA0678,10489
11/1/14,PA0619,144
2/18/14,PA0354,9785
9/12/14,PA0619,11142
8/19/14,PA0751,8918
3/21/14,PA0873,2558
10/28/14,PA0338,7396
11/28/14,PA0696,993
7/14/14,PA0552,8263
1/21/14,PA0752,4483
8/3/14,PA0318,11088
8/1/14,PA0202,5023
3/17/14,PA0169,3390
7/3/14,PA0973,6344
4/6/14,PA0270,6892
2/9/14,PA0859,2087
8/13/14,PA0577,6481
6/16/14,PA0168,11388
9/15/14,PA0270,5366
9/13/14,PA0174,9442
2/18/14,PA0659,5435
1/12/14,PA0751,10556
2/13/14,PA0745,1714
5/13/14,PA0338,2989
8/20/14,PA0900,11083
3/26/14,PA0534,7819
6/25/14,PA0808,9084
3/3/14,PA0678,3471
3/7/14,PA0308,11524
9/17/14,PA0659,11047
3/14/14,PA0258,6849
7/11/14,PA0732,5320
3/6/14,PA0552,9906
10/18/14,PA0732,5469
7/7/14,PA0174,3496
6/14/14,PA0952,2250
12/18/14,PA0368,9903
12/10/14,PA0552,4836
5/2/14,PA0258,1914
6/10/14,PA0952,9503
4/15/14,PA0843,5992
1/24/14,PA0352,8116
6/23/14,PA0900,614
9/4/14,PA0258,9716
6/23/14,PA0923,5194
4/9/14,PA0619,1007
1/4/14,PA0527,6130
7/17/14,PA0198,6826
11/29/14,PA0678,3613
10/22/14,PA0368,3986
11/2/14,PA0607,4764
7/23/14,PA0843,169
12/10/14,PA0126,8660
10/9/14,PA0308,5800
8/8/14,PA0270,7800
1/17/14,PA0198,9898
1/21/14,PA0659,7421
7/23/14,PA0952,7172
9/15/14,PA0859,2847
12/3/14,PA0057,4001
3/30/14,PA0368,6360
2/4/14,PA0745,3181
1/3/14,PA0745,8722
8/13/14,PA0859,4695
2/28/14,PA0543,1869
6/15/14,PA0308,11148
1/15/14,PA0202,10080
8/5/14,PA0198,9873
10/23/14,PA0352,3899
1/29/14,PA0411,9487
2/21/14,PA0202,9628
3/23/14,PA0308,9443
3/17/14,PA0958,11252
12/14/14,PA0126,113
8/13/14,PA0792,8128
6/10/14,PA0607,8856
11/30/14,PA0678,1657
9/26/14,PA0745,NA
6/25/14,PA0258,1184
11/19/14,PA0830,11712
4/5/14,PA0973,7369
5/29/14,PA0696,3767
8/16/14,PA0577,11258
3/29/14,PA0607,9096
8/30/14,PA0952,4035
8/8/14,PA0843,212
3/27/14,PA0745,9218
7/14/14,PA0470,5543
11/11/14,PA0368,8791
10/29/14,PA0672,8462
3/30/14,PA0859,4527
7/11/14,PA0277,11844
4/21/14,PA0057,2320
12/5/14,PA0873,4660
4/4/14,PA0258,10818
5/16/14,PA0678,5448
1/24/14,PA0126,3994
1/28/14,PA0057,7145
1/22/14,PA0973,6475
11/7/14,PA0526,7610
6/2/14,PA0198,4369
4/17/14,PA0318,11057
9/15/14,PA0808,7563
10/7/14,PA0198,4938
12/9/14,PA0168,6626
10/8/14,PA0354,6599
9/15/14,PA0352,11551
9/29/14,PA0411,1032
2/11/14,PA0467,2435
10/26/14,PA0202,3214
1/10/14,PA0732,11000
3/29/14,PA0169,9024
11/23/14,PA0659,10276
10/21/14,PA0352,963
3/6/14,PA0258,5621
10/5/14,PA0958,673
11/30/14,PA0318,4089
8/18/14,PA0482,8199
7/27/14,PA0900,8181
4/3/14,PA0923,6530
6/9/14,PA0873,654
2/14/14,PA0607,5314
9/16/14,PA0859,814
10/5/14,PA0952,11735
3/26/14,PA0394,956
6/18/14,PA0752,7321
4/20/14,PA0859,9118
2/1/14,PA0732,5382
11/13/14,PA0900,3703
10/10/14,PA0174,10783
1/18/14,PA0338,419
4/13/14,PA0198,8139
4/10/14,PA0057,8710
3/2/14,PA0482,8882
4/23/14,PA0900,3662
1/16/14,PA0202,1833
9/21/14,PA0354,750
8/16/14,PA0752,6189
9/28/14,PA0482,7797
8/9/14,PA0751,5530
3/7/14,PA0792,5222
3/6/14,PA0900,2814
3/13/14,PA0057,2857
3/22/14,PA0672,11566
9/7/14,PA0467,5578
6/4/14,PA0534,4388
1/29/14,PA0752,994
8/5/14,PA0411,1820
5/25/14,PA0958,9876
2/17/14,PA0482,7722
11/29/14,PA0057,11838
8/9/14,PA0900,7428
3/22/14,PA0202,189
1/3/14,PA0354,2761
2/8/14,PA0751,10297
10/6/14,PA0607,10207
2/28/14,PA0696,9696
5/1/14,PA0745,8325
9/24/14,PA0543,85
6/8/14,PA0126,5796
6/22/14,PA0659,2899
6/3/14,PA0411,5372
3/21/14,PA0270,8408
12/24/14,PA0482,9564
7/13/14,PA0607,10412
6/11/14,PA0198,8126
3/11/14,PA0792,11749
7/4/14,PA0843,1120
11/28/14,PA0678,11984
4/27/14,PA0678,8001
10/9/14,PA0873,3987
6/15/14,PA0293,6061
1/20/14,PA0202,2238
4/13/14,PA0411,2516
6/25/14,PA0198,6090
7/26/14,PA0411,7422
10/4/14,PA0659,4912
5/8/14,PA0470,5743
5/1/14,PA0900,6536
4/24/14,PA0659,1903
8/12/14,PA0202,1957
7/9/14,PA0751,165
9/8/14,PA0619,1005
10/9/14,PA0482,1733
10/7/14,PA0552,10570
9/12/14,PA0958,2190
10/10/14,PA0672,1226
8/23/14,PA0659,6819
2/20/14,PA0258,4902
6/25/14,PA0482,1915
4/22/14,PA0830,468
5/14/14,PA0552,9933
12/26/14,PA0952,6312
10/13/14,PA0368,9083
2/7/14,PA0923,8669
2/8/14,PA0352,837
7/5/14,PA0830,8977
5/8/14,PA0368,7622
11/26/14,PA0958,11389
5/28/14,PA0352,10916
11/27/14,PA0411,9632
6/27/14,PA0745,4998
2/14/14,PA0552,601
12/11/14,PA0577,4405
1/22/14,PA0352,8659
11/12/14,PA0293,8329
4/24/14,PA0577,10770
3/15/14,PA0394,7156
4/3/14,PA0752,5582
5/16/14,PA0577,9657
