userid,date,age,gender,metropolitan_area,device_type,active
4e94c6c3ad281,10/11/15,50,F,Birmingham,Tablet,1
4e965d46245e9,10/12/15,46,F,Charlotte,Mobile,1
4e9ccc0ba1242,10/17/15,61,F,Birmingham,Mobile,1
4e9cf50379d62,10/17/15,26,M,Tampa,Mobile,1
4ea2c19d6e118,10/22/15,20,F,Houston,Tablet,1
4ea777696d03f,10/25/15,43,F,Tampa,Mobile,1
4eab3508c4b22,11/1/15,49,F,Houston,Tablet,1
4ead3a7e7b7ae,11/1/15,26,F,Austin,Mobile,1
4eae5415dc1cc,11/1/15,27,M,Houston,Tablet,1
4eaf3bdde01f3,11/1/15,48,F,Austin,Mobile,1
4eaf3c6c32832,11/1/15,50,F,Austin,Mobile,1
4eafdce54dfcd,11/1/15,34,M,Houston,Mobile,1
4eb06b69c705b,11/1/15,19,F,Birmingham,Tablet,1
4eb07233d6fec,11/1/15,23,F,Birmingham,Mobile,1
4eb0f958c9c31,11/2/15,29,M,Tampa,Mobile,1
4eb223172418f,11/2/15,31,F,Birmingham,Tablet,1
4eb2b9ec98952,11/3/15,37,F,Birmingham,Tablet,1
4eb362e055b02,11/3/15,29,F,Birmingham,Tablet,1
4eb53e389842f,11/5/15,52,F,Austin,Mobile,1
4eb772098217c,11/6/15,23,M,Tampa,Mobile,1
4eb9e3c656af8,11/8/15,31,F,Tampa,Mobile,1
4ebb2de21af79,11/9/15,38,F,Birmingham,Mobile,1
4ebdacd46a300,11/11/15,38,F,Birmingham,Mobile,1
4ec433448c98c,11/16/15,24,F,Birmingham,Tablet,1
4ec567d3360cb,11/17/15,46,F,Houston,Tablet,1
4ec84a3281348,11/19/15,32,M,Houston,Mobile,1
4ec944df6f09e,11/20/15,24,F,Houston,Tablet,1
4ec986a2b4596,11/20/15,54,F,Houston,Tablet,1
4ec9d9a74321e,11/20/15,22,M,Tampa,Mobile,1
4ecb17580dcaa,11/21/15,26,F,Houston,Tablet,1
4ed3f6fcadde1,11/28/15,34,F,Tampa,Mobile,1
4ed45b6a15c39,11/28/15,34,F,Detroit,Mobile,1
4ed598dc5fc8c,11/29/15,47,F,Birmingham,Tablet,1
4ed727207dcc5,11/30/15,22,F,Tampa,Mobile,1
4ed7c7f0d5405,12/1/15,21,F,Houston,Tablet,1
4ee0a2b809e3b,12/8/15,45,M,Mobile,Desktop,1
4ee0fc6511192,12/8/15,32,F,Houston,Mobile,1
4eed25f3479a1,12/17/15,38,F,Birmingham,Tablet,1
4efc85a3e8cac,12/29/15,52,F,Birmingham,Mobile,1
4efe01e51ec4f,12/30/15,31,F,Houston,Mobile,1
4eff3aa75d217,1/3/16,27,F,Detroit,Mobile,1
4f0349a5af91b,1/3/16,51,F,Detroit,Mobile,1
4f03745d5d3f2,1/3/16,33,F,Tampa,Mobile,1
4f05459f8d808,1/4/16,38,F,Birmingham,Tablet,1
4f06268479b6c,1/5/16,42,F,Tampa,Tablet,1
4f0951fc92de5,1/8/16,33,F,Tampa,Mobile,1
4f0c8754b2dc3,1/10/16,26,F,Houston,Tablet,1
4f0ca79cb1a27,1/10/16,34,F,Mobile,Desktop,1
4f0d53c7e42c2,1/11/16,40,F,Austin,Mobile,1
4f0dbd43265bb,2/2/16,52,F,Birmingham,Mobile,1
4f0e3058ae69e,2/2/16,44,M,Detroit,Mobile,1
4f0f28374fb00,1/12/16,36,F,Birmingham,Mobile,1
4f1066bdbcd36,1/13/16,39,F,Houston,Mobile,1
4f1097cce775e,1/13/16,52,F,Tampa,Mobile,1
4f12fa9cab5f5,1/15/16,44,F,Birmingham,Mobile,1
4f145759d898a,1/16/16,21,F,Detroit,Mobile,1
4f18f81579106,1/19/16,31,F,Birmingham,Tablet,1
4f19ebb29ec99,1/20/16,38,F,Austin,Mobile,1
4f1cd79b19a55,1/22/16,30,M,Houston,Tablet,1
4f1dd23a9561c,1/23/16,25,F,Houston,Tablet,1
4f1de8200381a,1/23/16,40,F,Austin,Mobile,1
4f1f11adbc386,1/24/16,42,F,Mobile,Desktop,1
4f26cd986361a,2/1/16,25,F,Houston,Tablet,1
4f2730f4ed245,2/1/16,19,F,Houston,Mobile,1
4f2829db2a9ee,2/1/16,28,F,Tampa,Mobile,1
4f2aeb6cc5018,2/2/16,40,F,Mobile,Desktop,1
4f334c76e19db,2/8/16,23,F,Houston,Tablet,1
4f3ad460aaab9,2/14/16,42,F,Birmingham,Tablet,1
4f3bb7254cc7e,2/15/16,29,F,Tampa,Mobile,1
4f3c0e7f6a19e,2/15/16,20,F,Birmingham,Mobile,1
4f3eef39a06c9,2/17/16,36,F,Austin,Tablet,1
4f4d2fef1ca3d,2/28/16,35,F,Tampa,Mobile,1
4f4fcee00d85a,3/1/16,32,F,Birmingham,Tablet,1
4f5036eba4470,3/1/16,33,F,Austin,Mobile,1
4f5150afde5f4,3/2/16,34,F,Birmingham,Mobile,1
4f53c15d0fdc1,3/4/16,25,F,Detroit,Tablet,1
4f56d96130b9f,3/6/16,24,F,Houston,Mobile,1
4f5f729d074c8,3/13/16,34,F,Houston,Mobile,1
4f5f9ee807f0f,3/13/16,26,F,Austin,Mobile,1
4f5fef42ec07a,3/13/16,50,F,Tampa,Mobile,1
4f60d5cad8077,3/14/16,38,F,Birmingham,Mobile,1
4f63a78f62c9b,3/16/16,19,F,Birmingham,Tablet,1
4f66e0cb5e861,3/19/16,33,F,Detroit,Mobile,1
4f6a3478dc012,3/21/16,33,F,Birmingham,Tablet,1
4f6bb2918169e,3/22/16,57,F,Tampa,Mobile,1
4f6ea306218b7,3/24/16,50,F,Houston,Tablet,1
4f724a1dc7010,3/27/16,28,F,Austin,Mobile,1
4f75c39da30dd,3/30/16,21,F,Birmingham,Tablet,1
4f760ab43b20f,3/30/16,49,F,Tampa,Mobile,1
4e39d60b259bb,8/3/15,22,F,Mobile,Desktop,1
4e3f0a27d77e9,8/7/15,50,F,Mobile,Desktop,1
4e438ee02f24e,8/11/15,33,F,Tampa,Mobile,1
4e4e857ddcbdb,8/19/15,18,F,Birmingham,Tablet,1
4e55ccda14769,8/24/15,49,F,Austin,Mobile,1
4e5d68d776968,8/30/15,48,F,Mobile,Tablet,1
4e5fb3ec8d466,9/1/15,39,F,Austin,Mobile,1
4e5fd75e212f9,9/1/15,33,F,Austin,Mobile,1
4e603a3a4515a,9/1/15,30,F,Birmingham,Tablet,1
4e69de8687646,9/9/15,55,F,Tampa,Mobile,1
4e6efb6988aa9,9/12/15,34,F,Birmingham,Mobile,1
4e6fcc9eb80e6,9/13/15,22,F,Houston,Tablet,1
4e70c115639f2,9/14/15,38,F,Birmingham,Mobile,1
4e7101ff4ebf4,9/14/15,24,F,Mobile,Desktop,1
4e777c9edecee,9/19/15,24,M,Houston,Tablet,1
4e7a08e14d54f,9/21/15,50,F,Birmingham,Mobile,1
4e7f9236bf652,9/25/15,40,M,Birmingham,Mobile,1
4e81e1862a1e4,9/27/15,37,F,Birmingham,Tablet,1
4e85dafe7ba56,9/30/15,37,F,Austin,Mobile,1
4e87985318562,10/1/15,34,F,Houston,Mobile,1
4e87f3b3ddd66,10/28/15,33,F,Tampa,Mobile,1
4e8c915115a70,10/5/15,31,F,Tampa,Mobile,1
4e8cfd798c8e3,10/5/15,28,F,Houston,Mobile,1
4e8dfce58741c,10/6/15,26,F,Houston,Mobile,1
4e91e7c86e29d,10/9/15,45,F,Birmingham,Tablet,1
4ea070055a41e,10/20/15,25,F,Tampa,Tablet,1
4ea1953ced3b1,10/21/15,34,F,Houston,Mobile,1
4ea20f9ccb229,10/21/15,37,F,Birmingham,Tablet,1
4ea554e4a8489,10/24/15,47,F,Austin,Mobile,1
4ea606c6dde9e,10/24/15,58,F,Tampa,Mobile,1
4ea81575538af,10/26/15,45,F,Birmingham,Tablet,1
4ea829b4695a1,10/26/15,48,F,Mobile,Desktop,1
4ea9dbd2b02c4,2/8/16,52,F,Houston,Tablet,1
4eaa070434811,10/27/15,40,F,Houston,Tablet,1
4eacb43dd10a6,11/1/15,27,F,Birmingham,Tablet,1
4eb04030e446b,11/1/15,54,F,Birmingham,Mobile,1
4eb058a88ca09,11/1/15,43,F,Austin,Tablet,1
4eb0680511b80,11/1/15,38,F,Houston,Tablet,1
4eb0dc8fb86be,11/1/15,28,F,Houston,Mobile,1
4eb179bec3e51,11/2/15,19,F,Houston,Mobile,1
4eb1c425a2537,11/2/15,42,F,Houston,Tablet,1
4eb1d9749b1e5,11/2/15,38,F,Birmingham,Tablet,1
4eb2155d1f95b,11/2/15,47,F,Austin,Mobile,1
4eb32fb2a0bde,11/3/15,35,F,Austin,Mobile,1
4eb460b185347,11/4/15,49,F,Austin,Mobile,1
4eb7488de03d1,11/6/15,56,F,Houston,Mobile,1
4eb82bfade5ac,11/7/15,43,F,Birmingham,Mobile,1
4eb8b28d0f5a8,11/7/15,18,F,Houston,Mobile,1
4ebb50a43b3c2,11/9/15,22,F,Houston,Tablet,1
4ebd5fe3e6339,11/11/15,40,M,Tampa,Mobile,1
4ec3e99e178d5,11/16/15,25,F,Detroit,Tablet,1
4ec462898d76c,11/16/15,53,F,Austin,Mobile,1
4ec6ce364dd7e,11/18/15,53,F,Mobile,Desktop,1
4ec9a05f65f94,11/20/15,24,F,Houston,Tablet,1
4ecc0844a25ea,11/22/15,26,F,Houston,Mobile,1
4ed14980a1ce2,11/26/15,35,F,Detroit,Tablet,1
4ed2d24f62836,11/27/15,24,F,Birmingham,Mobile,1
4ed3cdbb054ba,11/28/15,20,F,Houston,Tablet,1
4ed56e98ca18f,1/15/16,40,F,Tampa,Mobile,1
4ed96c8c7af0e,12/2/15,36,F,Houston,Tablet,1
4eda7d4870754,12/3/15,31,F,Tampa,Mobile,1
4edddedc1fd24,12/6/15,29,F,Detroit,Tablet,1
4ee527794401b,12/11/15,45,M,Houston,Tablet,1
4ee5467953c67,1/12/16,25,F,Birmingham,Tablet,1
4ee9aaffd81fe,12/15/15,20,F,Houston,Tablet,1
4ee9b13223a5c,12/15/15,31,F,Houston,Mobile,1
4ef65ad0c482e,12/24/15,43,F,Mobile,Desktop,1
4f01d4091f3be,1/2/16,28,F,Austin,Mobile,1
4f0269f1e63cf,1/2/16,34,F,Birmingham,Tablet,1
4f0e0835c54db,1/11/16,34,F,Houston,Tablet,1
4f0e2aae32de4,1/11/16,35,F,Houston,Tablet,1
4f0ee5da6abed,1/12/16,41,F,Detroit,Mobile,1
4f0f16bce875f,1/13/16,30,F,Birmingham,Mobile,1
4f0f450e39b61,1/12/16,34,F,Birmingham,Tablet,1
4f0f553c07eb9,1/12/16,37,F,Houston,Mobile,1
4f10429de624b,1/13/16,42,F,Austin,Tablet,1
4f132dbc73f6a,1/15/16,36,F,Mobile,Desktop,1
4f146de004e66,1/16/16,47,F,Tampa,Mobile,1
4f14b7d12af01,1/16/16,41,F,Tampa,Mobile,1
4f16f8ef70d99,1/18/16,44,F,Tampa,Mobile,1
4f18bb6cc5a1a,1/19/16,27,F,Birmingham,Mobile,1
4f18d25514913,1/19/16,34,F,Birmingham,Mobile,1
4f199a1d11de2,1/20/16,39,F,Tampa,Mobile,1
4f1a59bf114a0,2/3/16,35,F,Mobile,Mobile,1
4f1c9902aa26b,1/22/16,27,F,Houston,Mobile,1
4f206ead0c437,1/25/16,21,F,Birmingham,Mobile,1
4f21ba7419b8f,1/26/16,39,F,Austin,Mobile,1
4f2b60da8407e,2/2/16,45,F,Tampa,Mobile,1
4f2c28be25c4b,2/3/16,35,F,Detroit,Tablet,1
4f2d122831c48,2/4/16,37,F,Austin,Mobile,1
4f303106cb9b8,2/6/16,32,F,Austin,Mobile,1
4f3049b662a37,2/6/16,20,M,Detroit,Mobile,1
4f30b7770f565,2/6/16,20,F,Birmingham,Tablet,1
4f314fb3efff4,2/7/16,61,F,Mobile,Mobile,1
4f31a429851d3,2/7/16,27,F,Birmingham,Mobile,1
4f31a72baf24e,2/7/16,19,F,Houston,Tablet,1
4f387fc990081,2/12/16,21,F,Houston,Mobile,1
4f3adfbc1b4a0,2/14/16,39,F,Birmingham,Mobile,1
4f3c1b0a2d431,2/24/16,43,F,Birmingham,Tablet,1
4f41c07b3c824,2/19/16,34,F,Austin,Mobile,1
4f46c0afa40ea,2/23/16,26,F,Detroit,Tablet,1
4f4c490b12c8d,2/27/16,19,F,Houston,Tablet,1
4f50f6f05f267,3/2/16,36,M,Tampa,Mobile,1
4f543a833180e,3/4/16,48,F,Tampa,Mobile,1
4f5636cfce504,3/6/16,34,F,Houston,Tablet,1
4f5660688027b,3/6/16,19,F,Houston,Mobile,1
4f56c9e3b6037,3/6/16,40,F,Tampa,Mobile,1
4f5d26a490900,3/11/16,30,F,Detroit,Mobile,1
4f5d2f8c899a0,3/11/16,27,F,Tampa,Mobile,1
4f622a9db9d87,3/15/16,32,F,Mobile,Desktop,1
4f67ceaabe0ad,3/19/16,41,F,Houston,Mobile,1
4f67d5c3b38bb,3/19/16,40,F,Tampa,Mobile,1
4f68b49b9fb50,3/20/16,36,F,Tampa,Mobile,1
4f69fbc05ed9d,3/21/16,48,F,Mobile,Mobile,1
4f6a690f0a9d7,3/21/16,25,F,Tampa,Mobile,1
4f6b54c094934,3/22/16,35,F,Tampa,Mobile,1
4f6c0d888cbcc,3/22/16,33,F,Birmingham,Mobile,1
4f7395f5aab56,3/28/16,47,F,Birmingham,Mobile,1
4f7471b85e95d,3/29/16,30,F,Birmingham,Tablet,1
4f7685b833c64,3/30/16,40,F,Detroit,Mobile,1
4e396dc4607aa,8/3/15,27,F,Austin,Mobile,1
4e4050c277a49,8/8/15,29,F,Houston,Tablet,1
4e417aff77ae2,8/9/15,48,F,Tampa,Mobile,1
4e4956825000b,8/15/15,42,F,Detroit,Tablet,1
4e5804ade2752,8/26/15,55,F,Detroit,Tablet,1
4e5bd1aa0b6eb,8/29/15,21,F,Houston,Tablet,1
4e5f87b80a271,9/1/15,31,F,Austin,Mobile,1
4e67f4480c9d4,9/7/15,27,F,Mobile,Desktop,1
4e6a5102cf1ea,9/9/15,30,M,Birmingham,Tablet,1
4e6ba26f8587c,9/10/15,31,F,Birmingham,Tablet,1
4e6ea3ed2249b,9/12/15,30,F,Mobile,Desktop,1
4e726ae7b9054,9/15/15,32,F,Detroit,Tablet,1
4e7817383b77b,9/19/15,50,F,Tampa,Mobile,1
4e7a6d7a94251,9/21/15,38,F,Austin,Mobile,1
4e7bf3b82f4f3,9/22/15,36,F,Austin,Mobile,1
4e835857bba87,9/28/15,38,F,Mobile,Desktop,1
4e83793542990,9/28/15,36,F,Detroit,Tablet,1
4e8540313bf83,9/29/15,56,F,Austin,Tablet,1
4e8a0f2bece31,10/3/15,22,F,Houston,Tablet,1
4e8b34e8d949e,10/4/15,30,F,Birmingham,Mobile,1
4e8de7b08ee6a,10/6/15,20,F,Detroit,Tablet,1
4e8df714a81d5,10/6/15,52,M,Houston,Tablet,1
4e8e1a93af85d,10/6/15,49,F,Houston,Tablet,1
4e8f3a7f5b7c9,10/7/15,30,F,Detroit,Mobile,1
4e92ab3c68b28,10/10/15,44,F,Birmingham,Mobile,1
4e977db4d0c6a,10/13/15,29,F,Detroit,Tablet,1
4e992d4fddb52,10/14/15,20,F,Houston,Tablet,1
4e9982cf32862,10/15/15,41,F,Austin,Mobile,1
4e9dd80893275,10/18/15,40,F,Austin,Mobile,1
4e9e299f44e84,10/18/15,36,F,Austin,Mobile,1
4e9f1f35b789d,12/23/15,37,F,Tampa,Mobile,1
4e9f207c0fb47,10/19/15,50,F,Houston,Tablet,1
4ea448e37f915,10/23/15,30,F,Houston,Tablet,1
4ea4c38b68f79,10/23/15,32,F,Tampa,Mobile,1
4ea97d7fb3b2b,10/27/15,22,F,Houston,Tablet,1
4eae9ae5e7d1b,11/17/15,54,F,Tampa,Mobile,1
4eb1c9942d9c3,11/2/15,27,F,Houston,Tablet,1
4eb1ea52ac200,11/2/15,33,F,Austin,Mobile,1
4eb2df3d55e2a,11/3/15,19,F,Houston,Tablet,1
4eb33cd6ad994,11/3/15,23,M,Tampa,Mobile,1
4eb5a54f30a15,11/5/15,33,F,Tampa,Mobile,1
4eb7ff56c5a70,11/7/15,21,F,Birmingham,Tablet,1
4ebd75cbb37ca,11/11/15,51,F,Tampa,Mobile,1
4ec0b1d06ff2d,11/13/15,33,F,Austin,Mobile,1
4ec473104cac2,11/16/15,24,F,Austin,Tablet,1
4ec6fdb255dd3,11/18/15,53,F,Austin,Mobile,1
4ec9483c27d24,11/20/15,23,F,Houston,Tablet,1
4ec9517bc175d,11/20/15,39,F,Austin,Mobile,1
4ecaa57868f8d,11/21/15,51,F,Austin,Mobile,1
4ed4577714fbe,11/28/15,39,F,Houston,Mobile,1
4ed5e1b65c165,11/30/15,44,F,Birmingham,Mobile,1
4ed6563863674,11/30/15,28,M,Birmingham,Tablet,1
4ed67070bddba,11/30/15,33,M,Mobile,Desktop,1
4edd00ea4be63,12/5/15,35,F,Tampa,Mobile,1
4ede549048b33,12/6/15,28,F,Houston,Tablet,1
4ee1889aa47a8,12/8/15,36,F,Detroit,Tablet,1
4ee5264375bca,12/11/15,52,F,Detroit,Tablet,1
4ee78c272b81d,12/13/15,31,F,Austin,Mobile,1
4eee418f1feb5,12/18/15,43,F,Austin,Tablet,1
4eefd5dd69993,12/19/15,25,F,Austin,Tablet,1
4ef23efdd31c3,12/21/15,19,F,Houston,Mobile,1
4ef2673ad6b70,12/21/15,29,F,Mobile,Mobile,1
4ef8ec65d0240,12/26/15,56,F,Houston,Tablet,1
4ef9d19518d41,12/27/15,49,F,Birmingham,Tablet,1
4f012cd32dd77,1/2/16,37,F,Birmingham,Tablet,1
4f025e8379b9b,1/2/16,20,F,Houston,Tablet,1
4f05a7618ef1c,1/5/16,24,F,Houston,Tablet,1
4f07a6610e0a9,1/6/16,49,F,Detroit,Tablet,1
4f07c007a5821,1/6/16,29,F,Birmingham,Tablet,1
4f09e378bdae2,1/8/16,24,F,Austin,Mobile,1
4f0c442a85ff1,1/10/16,33,M,Houston,Mobile,1
4f0dcbcc0c833,1/11/16,50,M,Houston,Mobile,1
4f0df58ac4cbd,1/11/16,29,F,Birmingham,Mobile,1
4f0f22e874204,1/12/16,55,F,Tampa,Mobile,1
4f145dcd49d33,1/16/16,34,F,Tampa,Mobile,1
4f15c7ee5ec24,1/17/16,35,F,Detroit,Tablet,1
4f166463c15c9,1/17/16,23,F,Birmingham,Tablet,1
4f177a6e60586,1/18/16,24,F,Birmingham,Tablet,1
4f1d9b6e6dd23,1/23/16,32,F,Houston,Mobile,1
4f1ddfacb19c4,1/23/16,39,F,Houston,Mobile,1
4f1ef6881135f,1/24/16,30,F,Mobile,Desktop,1
4f25db357a5ef,2/1/16,48,F,Tampa,Mobile,1
4f2ae2353f434,2/2/16,31,F,Austin,Mobile,1
4f2b50e0c0c40,2/2/16,36,F,Austin,Mobile,1
4f2bd03256123,2/3/16,39,F,Houston,Mobile,1
4f2c91c59c558,2/3/16,57,F,Birmingham,Mobile,1
4f3071c909e75,2/6/16,44,F,Houston,Tablet,1
4f3196a66f684,2/7/16,48,F,Birmingham,Tablet,1
4f33f775a786e,2/9/16,36,M,Austin,Mobile,1
4f43cece2c2f9,2/21/16,21,F,Birmingham,Mobile,1
4f455227699cf,2/22/16,30,F,Austin,Mobile,1
4f46aab811547,2/23/16,47,F,Birmingham,Mobile,1
4f472566ad835,2/23/16,24,F,Birmingham,Tablet,1
4f4c9824c81f6,2/28/16,25,F,Birmingham,Tablet,1
4f50fd81700f3,3/2/16,27,F,Houston,Mobile,1
4f528614d6045,3/3/16,33,F,Detroit,Tablet,1
4f5564a62678e,3/5/16,46,F,Austin,Mobile,1
4f57a35dcdddf,3/7/16,45,F,Tampa,Mobile,1
4f5bd00e57006,3/10/16,38,M,Birmingham,Mobile,1
4f5bfa23e33a2,3/10/16,26,F,Houston,Tablet,1
4f628db107112,3/15/16,32,F,Birmingham,Mobile,1
4f675f4cc2bc6,3/19/16,42,F,Austin,Mobile,1
4f69e1d7111a6,3/21/16,45,F,Detroit,Tablet,1
4f6be546c70b4,3/22/16,38,F,Birmingham,Mobile,1
4f6cef6ff3df2,3/23/16,58,F,Birmingham,Mobile,1
4f6d35cc173fc,3/23/16,33,F,Birmingham,Tablet,1
4f70f1c823845,3/26/16,36,F,Mobile,Mobile,1
4e3c478d40f69,8/5/15,50,F,Houston,Mobile,1
4e3d81b63354a,8/6/15,36,M,Birmingham,Tablet,1
4e40e9b3ceca1,8/9/15,22,M,Detroit,Mobile,1
4e448f3fe8d0e,8/11/15,35,M,Austin,Mobile,1
4e53f34f9ba79,8/23/15,21,F,Birmingham,Tablet,1
4e542bb11ec6a,8/23/15,22,F,Austin,Mobile,1
4e591e11dbb9a,8/27/15,19,F,Houston,Mobile,1
4e597ab7074ef,8/27/15,44,F,Tampa,Mobile,1
4e5d388b6216a,8/30/15,48,F,Houston,Tablet,1
4e604b6354644,9/1/15,34,F,Tampa,Mobile,1
4e651110f3e24,9/5/15,31,F,Austin,Mobile,1
4e6526363f9be,9/5/15,23,F,Mobile,Desktop,1
4e65399fa108e,9/5/15,22,F,Houston,Tablet,1
4e6ede962399d,9/12/15,20,F,Houston,Tablet,1
4e6f4e42a30bb,9/13/15,55,F,Tampa,Tablet,1
4e6f8d60ba09d,9/13/15,21,F,Houston,Mobile,1
4e70434e13702,9/13/15,18,F,Detroit,Mobile,1
4e7267a3caa63,9/15/15,33,F,Birmingham,Mobile,1
4e79220d6dc01,9/20/15,39,F,Houston,Tablet,1
4e7e52e05d4d6,9/24/15,34,M,Birmingham,Tablet,1
4e81e5e77a9ba,9/27/15,40,F,Birmingham,Tablet,1
4e8215608ba57,9/27/15,36,F,Tampa,Mobile,1
4e9bc220a2fd3,10/16/15,29,F,Austin,Mobile,1
4e9c94e64ea78,10/18/15,40,F,Houston,Tablet,1
4ea746ddd0c26,10/25/15,45,F,Austin,Mobile,1
4ea98be0f2568,10/27/15,34,F,Tampa,Mobile,1
4eb00311841a9,11/1/15,30,F,Birmingham,Mobile,1
4eb0154a2371e,11/1/15,29,F,Detroit,Tablet,1
4eb03a86bd8fe,11/1/15,35,F,Austin,Tablet,1
4eb040eba61b3,11/1/15,22,F,Houston,Mobile,1
4eb15fc41c3b3,11/9/15,22,F,Houston,Tablet,1
4eb1cf9ae52ca,11/2/15,31,M,Birmingham,Mobile,1
4eb361aad4d59,11/3/15,38,F,Mobile,Desktop,1
4eb6fc395cfe3,11/6/15,21,F,Houston,Tablet,1
4eb73db29b7a5,11/6/15,28,F,Tampa,Mobile,1
4eb8928f4f48b,11/7/15,26,F,Birmingham,Mobile,1
4eb89f1ad6894,11/7/15,28,F,Birmingham,Mobile,1
4ebfda9142677,11/13/15,43,F,Mobile,Desktop,1
4ec04939e35d2,11/13/15,28,F,Mobile,Desktop,1
4ec08a1fa715c,11/13/15,22,F,Detroit,Tablet,1
4ec0a9f971387,11/13/15,27,F,Detroit,Mobile,1
4ec14de5482db,11/14/15,39,F,Tampa,Mobile,1
4ec5b6261af68,11/17/15,34,F,Tampa,Mobile,1
4ed075e9a0592,11/25/15,24,F,Houston,Tablet,1
4ed251cb7b24f,11/27/15,33,F,Tampa,Mobile,1
4ed561b90903d,11/29/15,55,F,Mobile,Desktop,1
4ee00b2bee5f7,12/7/15,25,F,Birmingham,Mobile,1
4ee2b045d1ecd,12/9/15,22,M,Houston,Tablet,1
4ee618783ae3e,12/12/15,39,F,Austin,Mobile,1
4ee79f8ead7a2,12/13/15,55,M,Tampa,Mobile,1
4ee8d1229e7d7,12/14/15,31,F,Detroit,Tablet,1
4ee9e132bfd7e,12/15/15,46,F,Austin,Mobile,1
4eeee0ad3124a,12/18/15,26,M,Detroit,Mobile,1
4ef8c6914b84e,12/26/15,38,F,Tampa,Mobile,1
4efbe6d4f1321,12/29/15,47,F,Tampa,Mobile,1
4efe066ca650c,12/30/15,39,F,Austin,Mobile,1
4f0164d98adc1,1/2/16,40,F,Austin,Tablet,1
4f10cecf8322a,1/13/16,37,M,Austin,Mobile,1
4f11c70515dc2,1/14/16,44,F,Detroit,Tablet,1
4f14ec785d0a4,1/16/16,22,F,Austin,Tablet,1
4f1627c91cdd3,1/17/16,27,F,Austin,Mobile,1
4f19d4faeee01,1/20/16,62,F,Austin,Mobile,1
4f19ff311f7ae,1/20/16,24,F,Birmingham,Mobile,1
4f1a639e1603e,1/20/16,34,F,Austin,Mobile,1
4f1c8be856c0c,1/22/16,43,F,Houston,Mobile,1
4f1db1a294f99,1/23/16,50,F,Detroit,Tablet,1
4f1eed6d648ef,1/24/16,45,F,Mobile,Mobile,1
4f211cf9ae83a,1/26/16,23,F,Houston,Tablet,1
4f218a8052976,1/26/16,36,F,Detroit,Mobile,1
4f21f17748026,1/26/16,18,F,Austin,Mobile,1
4f22da2256932,1/27/16,22,F,Houston,Mobile,1
4f2301db818a1,1/27/16,48,F,Birmingham,Tablet,1
4f24cc935fcec,2/1/16,22,F,Birmingham,Tablet,1
4f26264b552fb,2/1/16,27,F,Tampa,Mobile,1
4f2b60789d215,2/2/16,51,F,Birmingham,Mobile,1
4f2c178012275,2/3/16,44,F,Detroit,Tablet,1
4f33ee54b400a,2/9/16,22,F,Birmingham,Tablet,1
4f3441a002e80,2/9/16,21,F,Houston,Mobile,1
4f3863dbe6d43,2/12/16,34,F,Tampa,Mobile,1
4f39bf1fd04e6,2/13/16,36,F,Detroit,Mobile,1
4f39e320b95bd,2/13/16,47,F,Birmingham,Tablet,1
4f3ddd147d062,2/16/16,30,F,Mobile,Desktop,1
4f3f6bd5c7de9,2/18/16,31,M,Tampa,Mobile,1
4f45217294870,2/22/16,27,F,Houston,Mobile,1
4f46800e95cba,2/23/16,29,F,Houston,Mobile,1
4f475e4cbc781,2/24/16,58,F,Mobile,Desktop,1
4f4c0e7e15319,2/27/16,33,F,Mobile,Desktop,1
4f4d8c3050c47,2/28/16,31,F,Austin,Tablet,1
4f4d9874a4972,2/28/16,49,F,Birmingham,Mobile,1
4f4d9c740788d,2/28/16,28,F,Houston,Tablet,1
4f52f9943ff93,3/3/16,21,F,Detroit,Mobile,1
4f53ba2f71c02,3/4/16,32,F,Austin,Mobile,1
4f5cc0980d662,3/11/16,26,F,Tampa,Mobile,1
4f5e1caa50f10,3/12/16,34,F,Birmingham,Mobile,1
4f5e3e47b2075,3/12/16,52,F,Birmingham,Tablet,1
4f5e78a904d09,3/12/16,46,F,Mobile,Desktop,1
4f666f192f34d,3/18/16,27,M,Austin,Mobile,1
4f68a45dccfd1,3/20/16,27,F,Birmingham,Tablet,1
4f6a9a53d252e,3/21/16,27,F,Birmingham,Tablet,1
4f6b2fcd2f0f5,3/22/16,42,F,Austin,Mobile,1
4f6b8011c2399,3/22/16,44,F,Detroit,Tablet,1
4f6c0da253836,3/22/16,29,F,Houston,Mobile,1
4f6c892cd3a01,3/23/16,31,F,Tampa,Mobile,1
4f71231843314,3/26/16,48,F,Birmingham,Mobile,1
4f73173740f25,3/28/16,28,F,Austin,Mobile,1
4f74acf5d35c2,3/29/16,26,F,Tampa,Tablet,1
4e380e2aa90ec,8/2/15,26,F,Austin,Tablet,1
4e387532b27ff,8/2/15,32,F,Birmingham,Tablet,1
4e4d2b5cbdabb,8/18/15,26,F,Austin,Mobile,1
4e4d418ae91db,8/18/15,36,F,Tampa,Mobile,1
4e4e97f22efb3,8/19/15,32,F,Tampa,Mobile,1
4e5126b68f936,8/21/15,23,F,Birmingham,Mobile,1
4e56af1b19fe2,8/25/15,29,F,Mobile,Desktop,1
4e621219bf7d9,9/3/15,31,F,Tampa,Mobile,1
4e64ed649e57f,9/5/15,28,F,Houston,Tablet,1
4e6c04463c6ff,9/10/15,48,F,Detroit,Tablet,1
4e6e4344a3fa4,9/12/15,26,F,Birmingham,Mobile,1
